@relation german-weka.filters.unsupervised.instance.Randomize-S9-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1

@attribute f1 numeric
@attribute f2 numeric
@attribute f3 numeric
@attribute f4 numeric
@attribute f5 numeric
@attribute f6 numeric
@attribute f7 numeric
@attribute f8 numeric
@attribute f9 numeric
@attribute f10 numeric
@attribute f11 numeric
@attribute f12 numeric
@attribute f13 numeric
@attribute f14 numeric
@attribute f15 numeric
@attribute f16 numeric
@attribute f17 numeric
@attribute f18 numeric
@attribute f19 numeric
@attribute f20 numeric
@attribute class {p,m}

@data
-0.113756,-0.307314,0.332097,0.005205,-0.205454,0.453535,0.126395,-0.436187,-0.238664,-0.075341,0.034697,-0.084511,0.075341,0.114251,0.03321,0.255269,-0.34201,-0.106073,-0.203967,-0.048575,p
0.356944,0.081181,-0.158887,-0.032536,-0.21922,-0.021006,0.161098,0.289977,0.587535,-0.096027,0.044223,-0.107715,-0.265023,0.14562,0.042328,-0.222695,0.046434,-0.135196,0.382214,-0.061912,p
-0.240039,0.432071,-0.096592,-0.005569,0.286127,-0.13423,0.097936,0.176285,0.086222,-0.058378,-0.320693,0.299569,0.24388,0.088527,0.387904,-0.135382,0.322613,-0.082189,0.232358,-0.037638,p
-0.286685,-0.150223,0.307326,0.01055,-0.11972,-0.160314,-0.26375,0.005527,0.102977,-0.069722,-0.383011,-0.078208,-0.152058,-0.543554,0.030733,0.236228,-0.3165,-0.098161,-0.188753,-0.044952,p
0.371796,0.084559,-0.165499,-0.033889,-0.202678,-0.229987,-0.378377,0.302043,-0.316849,-0.100023,0.046063,0.201033,0.071069,-0.314875,0.044089,-0.231961,0.048366,-0.140822,0.398118,-0.064489,p
0.193043,-0.041171,-0.08593,-0.030409,-0.0369,0.312627,0.087126,0.156826,0.076705,-0.051934,0.023917,-0.058255,-0.0533,0.078755,0.022892,-0.120438,0.025113,-0.073117,-0.140597,0.871255,p
0.320854,-0.06843,0.380482,-0.029246,-0.169797,0.34073,0.380482,0.260658,0.12749,-0.086318,0.298139,0.173488,0.260942,0.130897,0.038048,0.29246,0.041739,-0.121527,-0.233684,-0.055653,p
0.243963,0.377818,-0.108596,-0.022237,0.297937,0.39509,0.110107,-0.18783,0.401567,-0.065632,0.226691,-0.073621,-0.12414,0.099528,-0.377818,-0.152207,0.031737,-0.092404,0.261234,-0.042316,p
-0.161951,0.002823,-0.177476,-0.045163,0.088209,0.645689,0.179946,-0.306967,0.158423,-0.107262,0.049397,0.215582,-0.016936,0.162657,0.04728,-0.248749,0.051867,-0.151014,0.426931,-0.069156,p
-0.082734,-0.04344,-0.090665,-0.018566,-0.137891,-0.125994,-0.057319,0.165469,-0.17358,0.699367,0.189262,-0.232522,-0.151229,0.083095,0.024153,-0.127076,-0.248744,0.419981,-0.148345,-0.035329,p
0.290929,-0.190005,0.108133,-0.039391,-0.161169,-0.179964,-0.081872,0.236348,0.478874,-0.078268,0.270332,-0.332122,0.123323,0.118689,-0.450554,-0.181509,0.037846,-0.110193,-0.211889,-0.050462,p
0.11656,0.433632,-0.174494,-0.035731,0.147782,-0.242487,0.464853,0.318459,0.155761,-0.105459,-0.26573,0.211959,-0.138762,0.159923,0.046485,-0.244568,0.050995,-0.148476,-0.285503,-0.067993,p
-0.228346,0.228346,-0.091886,-0.023383,0.022652,-0.127691,-0.058091,-0.321511,0.082022,0.708786,-0.139931,-0.062293,0.023383,0.084214,0.024479,-0.128787,0.026854,0.425637,-0.150343,-0.035805,p
0.096146,-0.258678,0.383438,-0.029473,-0.195153,0.52365,0.145935,0.262684,0.12848,-0.086989,-0.219189,-0.097576,-0.214897,0.131914,0.038344,0.294732,0.042064,-0.122471,0.346239,-0.056085,p
-0.12219,0.532418,0.35672,-0.04073,0.122988,-0.017703,-0.524431,0.006416,0.119528,-0.080927,0.279519,0.162654,-0.199923,0.122722,0.035672,-0.187677,0.039133,-0.113937,-0.21909,-0.052177,p
0.297937,-0.216466,0.353306,-0.046932,-0.175335,-0.184299,-0.303211,0.242041,-0.253906,-0.080153,0.276845,0.161097,-0.012656,0.121548,0.035331,0.271571,0.442951,-0.112847,-0.216993,-0.051678,p
0.246893,0.491602,-0.1099,-0.022504,0.537484,0.399836,0.11143,0.200573,0.098102,-0.066421,0.030589,0.133497,0.027967,-0.209095,0.029278,-0.154035,0.032118,-0.093514,0.264372,-0.042824,p
-0.111646,-0.240075,-0.122348,-0.025053,-0.213806,0.137672,-0.07735,0.223292,-0.234238,-0.073944,0.034053,-0.313776,0.651877,0.112132,0.032594,-0.171482,-0.335668,-0.104106,-0.200184,-0.047675,p
0.359886,-0.156057,-0.160197,-0.032804,-0.232174,0.180261,0.426767,0.292367,0.142999,-0.096819,0.044588,-0.108603,0.321668,-0.304788,0.042677,-0.224531,0.046817,-0.136311,0.385364,-0.062423,p
-0.201362,0.121461,0.21586,-0.024647,0.418833,-0.112602,0.21586,0.003882,0.072329,-0.048971,0.169144,0.2513,0.034795,0.074262,0.325401,0.444607,0.27063,0.375338,0.194918,-0.031574,p
-0.096521,-0.10304,-0.105774,-0.011355,-0.131008,-0.013984,-0.066871,0.193043,0.094418,0.81591,-0.161079,-0.271269,-0.25024,0.096942,0.028178,-0.148252,0.030912,-0.090002,-0.173065,-0.041216,p
0.172,-0.1376,-0.076563,-0.027094,-0.107005,0.278548,0.203964,0.139731,0.068343,0.27246,-0.116595,-0.051904,0.126488,0.07017,0.020396,-0.10731,-0.210053,-0.065147,-0.125271,0.776282,p
-0.044245,0.216885,0.040485,0.872359,0.147482,-0.00641,-0.189895,-0.083862,0.043281,-0.029304,0.101213,0.150374,-0.038557,0.044437,0.194714,-0.067957,0.161941,-0.041256,0.116636,-0.018893,p
-0.13274,0.218052,-0.145464,-0.029787,-0.028717,0.529223,0.387519,-0.251598,-0.278493,-0.087915,0.303653,0.176697,-0.268082,0.133318,0.038752,-0.203881,0.042511,-0.123775,-0.238006,-0.056682,p
0.393318,-0.170554,0.146189,-0.044553,-0.285068,0.417682,0.177515,0.008388,-0.33519,-0.105813,-0.266621,-0.118691,-0.169858,0.16046,0.046641,0.358511,0.051166,-0.148973,-0.286461,-0.068221,p
0.265285,-0.212228,0.314586,-0.03005,-0.093671,-0.164101,-0.26998,-0.413187,-0.226079,-0.071369,0.032867,-0.302847,-0.258242,0.108227,-0.410839,0.241808,0.034511,-0.10048,-0.193212,-0.046014,p
-0.265479,0.265479,-0.106829,-0.032495,0.167146,-0.148456,0.284593,-0.184773,0.09536,-0.064564,0.223002,0.331318,0.120421,0.097909,0.429014,-0.14973,0.03122,0.494853,-0.174791,-0.041627,p
-0.251508,-0.148491,-0.287726,0.004225,-0.209255,-0.140644,0.269617,0.184708,0.374245,-0.061167,-0.336015,0.122937,0.167203,-0.47686,0.026962,-0.141851,-0.277665,-0.086116,-0.165593,-0.039437,p
0.239041,0.475966,0.283464,-0.021789,0.023058,0.387119,0.283464,0.194194,0.094982,-0.064308,-0.353273,-0.272887,0.213656,0.09752,0.028346,-0.149136,0.031096,-0.090539,0.255964,-0.041462,p
0.317562,-0.067728,-0.141357,-0.028946,-0.179015,-0.196439,-0.323183,0.006773,0.522713,-0.085433,0.29508,-0.362527,0.085433,0.129554,0.037658,-0.198125,0.041311,-0.12028,0.340045,-0.055082,p
-0.148476,0.083133,0.13586,-0.033318,0.359059,-0.22611,-0.371998,-0.569318,0.145241,-0.098337,-0.247783,0.197644,-0.072459,0.149123,0.043346,-0.228051,0.047551,-0.138448,-0.266221,-0.063401,p
-0.176825,0.003082,0.516221,0.017721,0.052007,-0.269283,0.196472,-0.335159,0.172973,-0.117113,0.053934,-0.131367,-0.289315,0.177596,0.051622,0.396797,0.05663,-0.164883,-0.317052,-0.075507,p
0.321882,-0.139577,0.381701,-0.02934,-0.145559,-0.199111,0.381701,0.261493,0.127898,-0.086595,0.299094,0.174044,0.261778,0.131316,0.03817,0.293397,0.041873,-0.121916,0.34467,-0.055831,p
0.095399,-0.209537,-0.142814,-0.029244,-0.139975,-0.198464,-0.090288,-0.247015,-0.27342,-0.086313,-0.217487,0.173478,0.210956,0.130889,-0.496869,-0.200167,-0.391816,-0.12152,0.343549,-0.055649,p
0.296301,0.067389,0.351366,-0.046674,-0.184336,0.314656,0.351366,0.240712,-0.252511,-0.079713,0.275324,-0.338255,0.033563,0.12088,0.035137,0.27008,0.038545,-0.112227,0.317278,-0.051394,p
0.360696,0.082034,-0.160558,-0.032878,-0.210034,-0.223121,-0.101506,0.293026,0.593712,-0.097037,-0.244507,-0.108847,-0.21163,0.147151,0.042773,-0.225036,0.046922,-0.136618,-0.262702,-0.062563,p
-0.238991,-0.046077,-0.273405,-0.019693,-0.090243,-0.133644,-0.219871,0.004608,0.085845,0.342234,0.200752,0.29826,0.007629,-0.453126,0.386209,-0.134791,0.321203,-0.08183,0.231343,-0.037474,p
0.318694,-0.208139,-0.141861,-0.050201,-0.138477,-0.197139,0.377921,0.258904,0.126632,-0.085737,0.296132,0.172321,0.085737,0.130016,0.037792,-0.198832,0.473811,-0.120709,0.341257,-0.055278,p
0.234566,-0.101715,-0.104413,-0.021381,0.021796,-0.145099,0.278158,0.190559,-0.1999,-0.063105,-0.159007,0.126832,0.336281,-0.491966,-0.363266,-0.146344,0.348736,-0.088845,0.251173,-0.040686,p
0.100541,-0.220832,-0.150513,-0.053263,-0.20587,-0.209162,-0.344114,0.274693,0.134354,-0.090966,-0.499714,-0.386007,-0.251054,0.137945,0.040097,-0.210957,0.043987,-0.12807,-0.246266,-0.058649,p
-0.119032,-0.255958,-0.130443,-0.046161,-0.007002,0.474572,-0.082467,-0.456419,-0.249734,-0.078836,-0.198646,-0.334534,-0.05809,0.119551,0.03475,-0.182827,-0.357874,-0.110993,-0.213428,-0.050828,p
-0.227368,0.137148,-0.091493,-0.018735,-0.048202,-0.127144,0.243738,-0.320134,0.081671,0.70575,0.025465,-0.062026,0.055296,0.083853,0.024374,-0.128235,0.026738,0.423814,-0.149699,-0.035651,p
-0.047567,-0.007772,0.043525,0.937864,-0.023628,-0.072438,-0.032955,-0.090159,0.046531,-0.031504,0.014508,0.063319,-0.059588,-0.245606,0.013887,0.10674,0.015234,-0.044354,0.125394,-0.020312,p
-0.446399,0.09178,-0.179631,-0.036783,0.049282,-0.249626,-0.113564,-0.310693,-0.343906,-0.108564,0.374975,0.2182,-0.23677,0.164632,0.047854,-0.251769,0.052496,-0.152847,-0.293909,-0.069995,p
-0.085919,-0.045112,-0.094155,-0.01928,-0.130657,-0.130844,0.250831,0.171838,0.348168,0.726287,-0.143386,-0.241472,-0.058402,0.086293,0.025083,-0.131967,-0.258319,-0.080116,-0.154055,-0.036689,p
-0.287866,0.059185,-0.115837,-0.029477,-0.020427,-0.160975,-0.073233,-0.200355,-0.548096,-0.070009,-0.176404,-0.297077,-0.232596,0.106165,-0.403012,-0.162356,-0.317804,-0.098565,-0.189531,-0.045137,p
-0.116341,-0.099588,0.124717,0.842307,-0.069525,-0.065058,0.124717,0.002243,0.04179,-0.028294,0.097726,0.145193,0.126579,-0.220582,0.188007,0.095865,0.156362,0.216859,0.112618,-0.018242,p
-0.243244,0.050011,-0.097881,-0.020043,-0.061103,-0.136022,0.260757,0.178638,0.087373,-0.059157,0.204325,-0.251028,0.486488,-0.46119,-0.340541,-0.13719,-0.268541,-0.083287,-0.160152,-0.038141,p
0.225799,-0.279751,-0.100511,-0.025577,-0.189032,-0.139676,-0.229796,-0.351687,-0.192429,-0.060746,0.027975,-0.257771,-0.219805,0.092118,-0.349689,-0.140875,-0.275755,0.465586,-0.164454,-0.039165,p
-0.3036,-0.179245,-0.122169,-0.031089,0.027445,-0.169773,-0.077236,-0.211306,0.109053,0.434755,-0.186046,-0.082822,-0.139656,0.111968,0.032546,-0.17123,-0.335174,0.56591,-0.19989,-0.047604,p
-0.262933,0.054059,-0.105804,-0.026924,-0.009108,-0.147032,-0.241898,0.193098,0.094446,-0.063945,-0.351278,0.32814,-0.250312,-0.498521,0.4249,-0.148294,0.030921,-0.090028,-0.173115,-0.041228,p
0.069517,-0.187033,0.277239,-0.036827,-0.182481,-0.144619,0.277239,0.189929,0.092896,-0.062896,0.217239,0.322755,0.498616,0.095378,0.417927,0.213101,0.030413,-0.088551,0.250342,-0.040551,p
-0.275007,-0.125843,-0.110663,-0.039161,0.054781,-0.153784,-0.43341,-0.387209,0.098782,-0.066882,0.231005,0.343208,-0.261806,0.101422,0.444411,-0.155104,0.032341,-0.094162,-0.181064,-0.043121,p
-0.119906,-0.19279,0.350052,-0.046499,-0.083856,0.147858,0.133229,0.006296,-0.621734,-0.079415,0.036573,0.159613,0.010423,0.120428,0.035005,-0.184169,0.438871,-0.111808,0.316092,-0.051202,p
0.419845,0.095487,-0.186887,-0.056846,0.028535,-0.024708,0.189487,0.008954,-0.357797,-0.112949,0.390121,0.227013,-0.408698,0.171282,0.049787,-0.261939,0.054617,-0.159021,-0.305781,-0.072823,p
-0.102642,-0.220714,-0.112481,-0.039805,-0.136409,0.409226,-0.257164,0.205284,0.100406,-0.067981,-0.171294,-0.288471,-0.010734,0.103089,0.029965,-0.157653,-0.650737,-0.09571,-0.18404,-0.04383,p
0.305532,-0.266867,-0.136002,-0.034609,-0.187645,-0.188997,0.362312,-0.475873,0.121402,-0.082196,0.283901,0.165203,-0.370423,0.124646,0.036231,-0.190619,0.039746,-0.115724,-0.222524,-0.052995,p
-0.286045,-0.055149,-0.537765,0.010526,-0.01357,-0.159956,0.116706,0.005515,0.102747,-0.069566,-0.382156,-0.078033,-0.091534,-0.542341,0.030664,-0.161329,0.033639,-0.097942,0.276892,-0.044852,p
0.180607,0.517846,0.067128,-0.016462,0.701649,-0.11172,0.081513,-0.139051,0.071763,-0.048588,0.16782,0.097656,-0.204581,0.073681,0.021417,0.164624,0.023495,-0.068407,0.193393,-0.031326,p
0.271972,0.001925,-0.121064,-0.042842,-0.041638,0.136227,0.122748,-0.423602,-0.231778,-0.073168,-0.184363,0.147057,-0.096273,-0.570419,0.032252,-0.169682,0.404347,-0.103012,-0.198082,-0.047174,p
-0.120578,-0.06331,0.352014,-0.033625,0.28634,-0.183625,0.352014,-0.228546,0.117951,-0.07986,-0.438704,0.409807,0.125832,0.121103,0.035201,-0.185201,0.038616,-0.112434,0.317863,-0.051489,p
-0.110593,0.061923,0.101196,0.011083,0.122881,0.440927,-0.07662,0.221186,0.108184,-0.073247,-0.184563,-0.082162,0.030841,-0.571036,0.032286,0.248172,0.404785,-0.103124,0.291542,-0.047225,p
0.314164,0.071451,0.116769,0.012789,-0.088411,0.15736,-0.088411,0.255223,0.124831,-0.084518,-0.212964,0.169871,0.20657,0.128168,0.037255,0.286362,0.040869,0.647789,0.336405,-0.054492,p
-0.078956,-0.041456,0.230502,0.007913,0.019438,-0.12024,-0.338873,0.004146,0.319951,-0.052293,0.024082,0.105102,0.067431,0.0793,0.02305,0.474766,-0.500568,0.400799,0.20814,-0.033715,p
0.35872,-0.181582,0.13333,-0.056506,-0.27777,-0.221899,-0.10095,0.291421,0.142536,-0.096505,-0.243168,0.193963,-0.238406,0.146345,0.042539,0.326975,-0.438083,-0.135869,-0.261263,-0.062221,p
-0.33726,-0.243906,-0.135713,-0.02779,-0.091465,-0.188596,0.361542,0.006502,0.121144,-0.082022,0.283298,-0.348052,0.391221,0.124381,0.036154,-0.190214,-0.372335,-0.115478,-0.222052,-0.052882,p
0.058371,-0.157045,-0.087382,-0.030923,0.041693,-0.121432,-0.19978,-0.305751,0.078001,0.674042,-0.290116,-0.059239,0.022236,0.080086,0.023279,-0.122474,-0.239737,0.404772,-0.142973,-0.03405,p
-0.205005,0.287007,-0.082494,-0.020993,0.267327,-0.114639,0.083642,-0.142683,0.073638,0.636336,0.172204,-0.055925,0.136287,0.075606,0.331288,-0.115623,0.024109,0.382129,-0.134975,-0.032145,p
0.27056,-0.176702,0.320841,-0.006944,-0.099604,-0.167364,0.122111,-0.208307,0.107506,-0.072788,0.033521,-0.30887,0.282532,0.110379,0.032084,-0.168801,-0.330419,0.557881,-0.197054,-0.046929,p
0.339909,0.376006,0.403078,-0.053543,0.028095,-0.210263,0.15341,0.276139,0.135061,-0.091445,0.315845,0.183792,0.038503,0.138671,0.040308,0.309829,0.044218,-0.128744,0.363974,-0.058958,p
0.330766,0.075227,0.392236,-0.044785,0.262564,0.351256,-0.093083,0.268711,0.131428,-0.088985,-0.224218,-0.3776,-0.219828,0.134941,0.039224,0.301495,0.043029,-0.125281,-0.240903,-0.057372,p
-0.206158,-0.204509,0.221002,-0.029357,-0.155526,-0.115284,0.084113,0.151403,-0.158824,-0.050138,0.02309,-0.05624,0.021111,0.076031,0.0221,0.169874,0.024244,-0.070589,-0.135735,0.841126,p
0.256168,-0.167302,0.303774,-0.040352,-0.161862,-0.158461,0.303774,0.208108,0.101787,-0.068916,0.238032,-0.292439,0.507801,0.104507,0.030377,0.233498,-0.312842,-0.097026,-0.186572,-0.044433,p
-0.107192,-0.230499,-0.117468,-0.041569,-0.247547,-0.163241,-0.074264,0.214385,0.434375,-0.070995,0.245211,-0.30126,-0.277906,0.10766,-0.408686,-0.164642,-0.322278,-0.099953,-0.192199,-0.045773,p
0.300208,-0.196065,-0.133632,-0.027364,-0.103611,-0.185704,-0.305521,-0.231133,-0.255841,-0.080764,-0.203504,0.162325,-0.15276,-0.629639,0.0356,-0.187298,0.039054,-0.113707,-0.218647,-0.052071,p
-0.418422,-0.247036,-0.168373,-0.034478,-0.125526,-0.233981,-0.106446,0.307289,0.150297,-0.10176,0.046863,-0.114145,-0.338085,0.154314,0.044855,-0.23599,-0.461937,-0.143268,-0.275489,-0.065609,p
0.245735,-0.269656,-0.511042,-0.022399,-0.219639,-0.152008,0.291403,0.199633,0.404484,-0.066109,0.228338,0.132871,0.066109,0.100251,0.02914,-0.153313,-0.300101,-0.093075,-0.178973,-0.042623,p
0.229647,-0.149982,-0.102223,-0.036174,-0.081901,0.371906,0.272325,0.186563,-0.195708,-0.061781,0.213389,0.317035,0.29468,0.093688,0.410519,-0.143275,0.341422,-0.086981,0.245905,-0.039833,p
0.289685,0.065884,-0.128948,-0.026405,-0.180989,-0.179195,0.34352,0.235337,0.115105,-0.077933,-0.428119,-0.330702,0.010229,0.118181,0.034352,-0.180733,0.430682,-0.109721,0.310194,-0.050246,p
-0.065804,-0.105803,-0.072112,-0.014767,-0.110104,-0.100212,0.073116,0.131608,0.064371,0.556253,0.020071,-0.18494,-0.082434,0.066091,0.019211,0.147665,0.021075,-0.06136,-0.117989,0.731157,p
-0.09743,-0.01592,-0.498826,-0.032477,0.216512,-0.014116,0.284437,0.005116,0.394815,-0.064529,0.22288,0.129695,-0.084907,-0.503071,0.028444,0.218634,0.031203,-0.09085,0.256842,-0.041604,p
0.243671,-0.159141,0.288955,-0.022211,-0.195153,-0.150731,0.288955,0.197956,0.096822,-0.065554,0.22642,-0.278173,0.312676,0.099409,0.028896,0.595162,0.031699,-0.092293,-0.17747,-0.042265,p
0.261089,-0.151339,-0.116219,-0.023798,-0.152495,-0.015365,-0.455173,-0.201016,-0.222503,-0.07024,0.242605,-0.298058,0.577631,0.106515,0.030961,-0.162892,0.033965,-0.09889,-0.190156,-0.045286,p
0.288299,-0.230639,-0.128331,-0.045413,-0.172469,-0.178337,-0.081132,-0.221965,-0.245692,-0.07756,0.267888,0.155885,0.637829,0.117616,0.034188,-0.179868,0.037504,-0.109196,0.308709,-0.050006,p
-0.074181,0.282824,-0.231107,-0.024727,0.344237,-0.112968,-0.318379,-0.28444,0.072564,-0.049131,-0.123796,0.252117,0.276359,-0.383024,0.326459,-0.113938,0.271511,-0.069171,0.195552,-0.031676,p
-0.418015,0.169213,-0.168209,-0.034444,0.017155,-0.233754,-0.106343,0.008059,0.150151,-0.101661,-0.25616,0.204326,-0.251144,0.154164,0.044811,-0.235761,0.561813,-0.143128,-0.275221,-0.065545,p
-0.369606,-0.144885,-0.148729,0.013601,-0.258133,-0.206684,-0.094028,0.271438,-0.284744,-0.089888,0.310469,-0.100828,-0.351865,0.136311,0.039622,-0.208458,-0.408045,-0.126553,-0.243348,-0.057954,p
0.258027,-0.168517,-0.114856,-0.034936,0.113486,0.417866,-0.262594,-0.401882,-0.219894,-0.069416,0.239759,0.139517,-0.312829,0.105266,-0.399599,-0.160981,0.033566,-0.09773,-0.187926,-0.044755,p
-0.097185,0.054415,-0.106501,-0.032395,-0.038323,0.387468,0.28372,0.194369,0.095067,-0.064366,0.222318,0.3303,0.008448,-0.501803,0.427697,-0.14927,0.031124,-0.090621,0.256195,-0.041499,p
0.35831,0.396361,-0.159496,-0.056442,-0.265403,0.179472,0.424899,0.291087,0.142373,-0.096395,0.332943,-0.108127,0.012652,0.146178,0.04249,-0.223548,0.046612,-0.135714,-0.260964,-0.062149,p
0.336077,0.076435,-0.149599,-0.038069,-0.246853,0.544267,0.151681,0.273026,0.133539,-0.090414,-0.227819,0.18172,-0.118965,-0.284625,0.039853,-0.209677,0.04372,-0.127293,0.359871,-0.058293,p
-0.144756,-0.076005,0.132456,0.014507,-0.094296,0.57713,0.422598,0.289511,0.141602,-0.095873,-0.241575,-0.107542,0.178816,0.145386,0.04226,0.324833,0.04636,-0.134979,-0.259551,-0.061813,p
0.228254,-0.250474,0.270673,-0.035955,0.250474,-0.141194,0.103017,-0.355511,0.090696,-0.061406,0.028279,0.315112,0.167858,0.09312,0.027067,0.208055,0.339351,0.470648,0.244414,-0.039591,p
0.271505,0.181164,-0.120856,-0.036761,0.130947,0.439694,0.122538,-0.209035,-0.23138,-0.073042,0.252283,-0.081932,-0.242673,-0.229938,-0.420472,-0.16939,-0.331572,-0.102836,-0.197742,-0.047093,p
0.258259,-0.168669,-0.11496,-0.040682,0.020706,0.418243,-0.26283,-0.198837,0.102618,-0.069479,0.031997,-0.077935,0.189924,0.105361,0.030625,-0.161126,0.383961,0.532517,0.276543,-0.044795,p
0.299239,-0.195432,0.35485,-0.027276,-0.215293,0.484609,0.35485,0.243099,0.118901,-0.080503,0.278054,0.161801,-0.012711,0.122079,0.035485,0.272758,0.038928,-0.11334,-0.217942,-0.051903,p
-0.140816,-0.22641,0.411096,-0.054608,-0.138668,-0.020401,-0.352807,0.281632,0.137748,-0.093264,-0.512337,0.187448,-0.230398,0.141429,0.04111,-0.216286,0.045098,-0.131305,-0.252487,-0.060131,p
0.26305,0.175522,0.311935,-0.023977,-0.016016,0.426001,0.311935,0.00561,0.104522,-0.070767,-0.178315,0.142233,0.091253,0.107315,0.031194,0.239771,0.03422,0.542395,0.281673,-0.045626,p
-0.337593,-0.199315,-0.135847,-0.048073,-0.201205,-0.188782,-0.085884,0.247928,0.502338,-0.082103,0.03781,-0.348396,-0.202826,0.124504,0.03619,-0.190402,-0.372703,-0.115592,-0.222271,-0.052935,p
-0.135198,0.368187,0.394696,-0.030339,-0.097496,-0.20589,0.394696,0.270396,0.132253,-0.089543,0.309277,-0.379969,0.011753,0.135787,0.03947,-0.207657,0.043299,-0.126067,-0.242414,-0.057732,p
-0.109794,-0.296612,0.100465,-0.030618,-0.188253,-0.167203,-0.47123,0.219589,0.107402,-0.072718,-0.399469,-0.081568,-0.011482,-0.228917,0.032053,0.246379,0.401861,-0.102379,0.289436,-0.046884,p
0.361969,0.082324,0.429237,-0.057018,-0.141905,-0.223908,-0.101864,0.29406,-0.308474,-0.097379,0.336343,0.195719,0.041002,0.14767,0.042924,-0.22583,0.047088,-0.1371,0.387595,-0.062784,p
0.265132,0.0603,-0.118019,-0.041764,0.342559,-0.164006,-0.074612,-0.412948,0.105349,-0.071327,0.246361,-0.080009,0.153682,0.108164,0.03144,-0.165414,-0.323789,0.546687,-0.1931,-0.045987,p
-0.205193,-0.121146,0.219967,-0.016908,-0.167438,-0.114744,0.083719,0.150694,-0.158081,-0.049903,0.022982,-0.211759,0.323385,0.075675,0.021997,0.737054,-0.226533,-0.070258,0.198627,-0.032174,p
0.166926,0.087008,-0.211242,-0.022601,0.237832,0.270331,-0.16988,0.00356,0.066327,0.573161,0.155108,-0.190561,0.057907,-0.350101,-0.258513,0.152154,0.021715,0.344192,0.178744,-0.028953,p
0.077905,-0.171112,-0.116625,-0.029678,-0.147694,-0.16207,-0.266638,0.212847,-0.22328,-0.070485,-0.387205,-0.079064,-0.051936,-0.549506,0.031069,-0.163461,0.389523,-0.099236,0.28055,-0.045444,p
0.372218,0.084655,0.441391,0.015152,0.101125,-0.021905,-0.104748,0.007938,0.147899,-0.100137,0.046116,-0.112324,-0.247377,0.151852,0.044139,0.339278,-0.454567,-0.140982,0.39857,-0.064562,p
-0.230515,-0.090362,-0.092759,-0.023605,-0.093128,-0.128904,-0.212074,0.16929,-0.177589,0.71552,-0.307969,-0.062885,0.169475,0.085014,-0.322722,-0.130011,0.027109,-0.078928,-0.151771,-0.036145,p
-0.227183,0.046709,-0.091418,-0.027807,-0.01981,0.332596,0.24354,0.166843,0.081604,-0.055251,0.190834,0.283524,0.214461,-0.430739,0.367127,-0.128131,0.026717,0.423469,0.219913,-0.035622,p
-0.12498,0.069978,0.364864,-0.048467,0.058542,-0.018107,-0.31313,0.249959,-0.648043,-0.082775,-0.208572,0.166367,0.034853,0.125524,0.036486,-0.191962,0.040026,-0.116539,0.329467,-0.053368,p
-0.101787,0.498954,-0.111544,-0.039473,0.410251,0.405816,0.113096,-0.390293,-0.213552,-0.067414,-0.169866,0.135494,-0.223975,0.10223,0.029715,-0.156339,0.032598,-0.094912,-0.182506,-0.043464,p
0.364994,0.403754,-0.162471,-0.033269,0.037145,-0.225779,0.432824,0.296517,0.145028,-0.098193,-0.24742,0.197355,-0.214151,0.148904,0.043282,-0.227717,0.047481,-0.138245,-0.265832,-0.063309,p
0.29874,0.024058,-0.132979,-0.047058,-0.186118,0.4838,0.13483,0.242693,-0.25459,-0.080369,0.27759,-0.090151,-0.245073,0.121875,-0.462651,-0.186382,0.038863,-0.113151,-0.217578,-0.051817,p
0.290552,-0.2111,0.344548,-0.045768,0.359976,-0.179731,-0.081766,-0.452541,0.115449,-0.078166,0.269982,-0.08768,0.078166,0.118535,0.034455,0.26484,-0.354834,-0.11005,-0.211614,-0.050397,p
-0.33037,-0.195051,-0.132941,-0.03383,-0.245267,-0.184743,0.354157,0.242624,-0.254517,-0.080346,0.277511,-0.090125,-0.266939,0.12184,-0.462518,-0.186329,0.038852,-0.113119,-0.217516,-0.051802,p
-0.261793,-0.154563,-0.105345,-0.026808,-0.051521,-0.146395,-0.412586,0.005047,-0.201685,-0.063668,0.219906,0.326718,0.358133,0.096549,0.423057,-0.147651,0.35185,-0.089638,-0.172364,-0.041049,p
0.225368,-0.263261,-0.100319,0.009174,0.012485,-0.139409,0.101715,-0.351015,0.089549,-0.06063,0.209412,-0.257278,0.674109,0.091942,0.026725,-0.140605,-0.275228,-0.08536,-0.164139,-0.03909,p
-0.329845,-0.260446,0.353594,-0.027179,-0.19949,-0.184449,-0.083913,0.242238,0.11848,-0.080218,0.27707,-0.3404,-0.244613,0.121647,0.035359,0.271792,-0.364149,-0.112939,-0.21717,-0.05172,p
-0.175429,-0.12687,0.18806,-0.024981,-0.051225,-0.0981,-0.161394,-0.247004,0.063014,-0.042664,0.019648,-0.181043,0.152974,0.064698,-0.2456,0.144553,-0.193673,0.326999,-0.115502,0.71575,p
0.329681,-0.070312,0.390949,-0.030051,-0.217356,0.533907,-0.092777,0.267829,0.130997,-0.088693,0.040845,-0.099488,-0.167758,0.134498,0.039095,0.300505,0.042888,-0.12487,0.353021,-0.057184,p
0.286843,-0.314766,0.34015,-0.045184,-0.107122,0.143675,-0.080722,-0.446764,0.472148,-0.077168,-0.194444,0.155098,-0.256382,0.117022,0.034015,-0.178959,0.037315,-0.108645,-0.208913,-0.049753,p
